"","record_id","title","subject","institution","journal","publisher","country","author","urls","article_type","retraction_date","retraction_doi","retraction_pub_med_id","original_paper_date","original_paper_doi","original_paper_pub_med_id","retraction_nature","reason","paywalled","notes","duration_in_months","retraction_year"
"506",21587,"Analysis of the social capital indicators by using DEMATEL approach: the case of Islamic Azad University","(B/T) Business - Economics;","Department of Public Administration, Chalous Branch Islamic Azad University,Chalous, Iran; Department of Computer Science, Chalous Branch, Islamic Azad University (IAU), Chalous, Iran; Department of Computer System and Technology, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia; Faculty of Computer Science and Information Technology, Universiti Malaysia Sarawak, Kota Samarahan, Malaysia;","Quality & Quantity","Springer","Iran;Malaysia","Davood Kiakojuri;Shahaboddin Shamshirband;Nor Badrul Anuar;Johari Abdullah","","Research Article;",2019-11-09,"10.1007/s11135-019-00949-8",0,2014-08-07,"10.1007/s11135-014-0085-9",0,"Retraction","+Concerns/Issues About Authorship;+Fake Peer Review;","No","",63.0666666666667,2019
"507",21523,"Transient analysis of an M/M/1 queue with variant impatient behavior and working vacations","(B/T) Business - General;(SOC) Psychology;","Department of Mathematics, Bharathidasan Institute of Technology (BIT) Campus, Anna University, Tiruchirappalli, India; Department of Mathematics, St. Anneâs College of Engineering and Technology, Anna UniversityPanruti, Cuddalore district, India;","OPSEARCH","Springer","India","Ramupillai Sudhesh;A Azhagappan","","Research Article;",2019-10-30,"10.1007/s12597-019-00424-w",0,2018-09-20,"10.1007/s12597-018-0339-8",0,"Retraction","+Duplication of Article;","No","",13.3225806451613,2019
"508",21507,"Witnessing Moral Violations Increases Conformity in Consumption","(B/T) Business - Marketing;(SOC) Psychology;","Kellogg School of Management, Northwestern University, Evanston, IL 60208, USA; Rotman School of Management, University of Toronto, Toronto, ON M5S 3E6, Canada;","Journal of Consumer Research","Oxford Academic","Canada;United States","Ping Dong;Chen Bo Zhong","http://retractionwatch.com/2019/10/28/former-northwestern-psychology-prof-has-paper-subjected-to-an-expression-of-concern/","Research Article;",2019-10-26,"10.1093/jcr/ucz051",0,2017-04-18,"10.1093/jcr/ucx061",0,"Expression of concern","+Concerns/Issues About Data;+Investigation by Company/Institution;+Updated to Retraction;","No","",30.258064516129,2019
"509",21484,"Crop insurance as a risk management tool in agriculture: The case of silk farmers in northern Iran","(B/T) Business - Accounting;(BLS) Agriculture;","Department of Agricultural Management, Rasht Branch, Islamic Azad University, Rasht, Iran; Department of Agricultural Development, Democritus University of Thrace, GR-682 00 Orestiada, Greece; Department of Animal Husbandry, Rasht Branch, Islamic Azad University, Rasht, Iran;","Land Use Policy","Elsevier","Greece;Iran","Majid Farzaneh;Mohammad Sadegh Allahyari;Christos A Damalas;Alireza Seidavi","http://retractionwatch.com/2019/10/25/author-protests-as-elsevier-retracts-nine-papers-for-fake-peer-review/","Research Article;",2019-10-19,"10.1016/j.landusepol.2019.104274",0,2017-03-07,"10.1016/j.landusepol.2017.02.018",0,"Retraction","+Fake Peer Review;+Investigation by Journal/Publisher;","No","",31.3870967741935,2019
"510",21430,"On the survivable network design problem with mixed connectivity requirements","(B/T) Computer Science;","Department of Systems and Industrial Engineering, University of ArizonaTucson, USA;","Annals of Operations Research","Springer","United States","Elham Sadeghi;Neng Fan","","Research Article;",2019-10-15,"10.1007/s10479-019-03417-6",0,2019-02-21,"10.1007/s10479-019-03175-5",0,"Retraction","+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;","No","retraction date unknown, estimated from notifications",7.8,2019
"511",21412,"The Role of Positivity and Connectivity in the Performance of Business Teams: A Nonlinear Dynamic Model","(B/T) Business - Management;(SOC) Psychology;","Meta Learning; University of Michigan Business School;","American Behavioral Scientist","SAGE Publications","United States","Marsial Losada;Emily Heaphy","http://retractionwatch.com/2014/07/29/positivity-ratio-research-now-subject-to-an-expression-of-concern/;http://retractionwatch.com/2019/10/09/i-decline-to-respond-but-take-this-history-to-undermine/","Research Article;",2014-05-28,"10.1177/0002764214537204",0,2004-02-01,"10.1177/0002764203260208",0,"Expression of concern","+Concerns/Issues About Data;+Concerns/Issues About Results;","No","",123.870967741935,2014
"512",21411,"Positive affect and the complex dynamics of human flourishing","(SOC) Psychology;","Department of Psychology and Department of Management and Organizations, Ross School of Business, University of Michigan; Department of Information Technology and Knowledge Management, Universidade CatÃ³lica de BrasÃ­lia, BrasÃ­lia, Brazil;","American Psychologist","American Psychological Association (APA)","Brazil;United States","Barbara L Fredrickson;Marcial F Losada","http://retractionwatch.com/2013/09/19/fredrickson-losada-positivity-ratio-paper-partially-withdrawn/","Research Article;",2016-09-16,"10.1037/a0034435",16221001,2005-10-01,"10.1037/0003-066X.60.7.678",16221001,"Correction","+Error in Analyses;","No","",131.5,2016
"513",21322,"The role of multinational oil corporations (MNOCs) in Nigeria: more exploitation equals less development of oil-rich Niger Delta region","(B/T) Business - General;(B/T) International Relations;(PHY) Energy;","Department of History and International Studies, Redeemer's University, Ede, Nigeria;","Review of African Political Economy","Taylor and Francis","Nigeria","Oluwatoyin O Oluwaniyi","","Research Article;",2019-09-26,"10.1080/03056244.2019.1668650",0,2019-04-17,"10.1080/03056244.2018.1546687",0,"Retraction","+Plagiarism of Article;","No","title in french: Le rÃ´le des multinationales du pÃ©trole au Nigeria : plus dâexploitation Ã©gale moins de dÃ©veloppement pour la rÃ©gion riche en pÃ©trole du Delta du Niger;",5.3,2019
"514",21242,"Estimation of the most influential science and technology factors for economic growth forecasting by soft computing technique","(B/T) Business - Economics;(B/T) Computer Science;(B/T) Technology;","University of Nis, Faculty of Mechanical Engineering, Nis, Serbia; University of Nis, Faculty of Economics, Nis, Serbia;","Quality & Quantity","Springer","Serbia","Dusan Markovic;Igor Mladenovic;Milos Milovancevic","","Research Article;",2019-09-12,"10.1007/s11135-019-00936-z",0,2016-02-20,"10.1007/s11135-016-0321-6",0,"Retraction","+Fake Peer Review;+False/Forged Authorship;","No","",42.741935483871,2019
"515",21209,"Determination of the most influential factors for number of patents prediction by adaptive neuro-fuzzy technique","(B/T) Government;(B/T) Technology;(SOC) Law/Legal Issues;","Faculty of Mechanical Engineering, University of Nis, Nis, Serbia; Faculty of Economics, University of Nis, Nis, Serbia;","Quality & Quantity","Springer","Serbia","Milos Milovancevic;Dusan Markovic;Vlastimir Nikolic;Igor Mladenovic","","Research Article;",2019-09-12,"10.1007/s11135-019-00937-y",0,2016-03-03,"10.1007/s11135-016-0326-1",0,"Retraction","+Duplication of Article;+Fake Peer Review;+False/Forged Authorship;","No","",42.3,2019
"516",21171,"The Social Context of Criminal Threat, Victim Race, and Punitive Black and Latino Sentiment","(SOC) Sociology;","Florida State University; University of Maryland; University of Delaware;","Social Problems","Oxford Academic","United States","Eric A Stewart;Brian D Johnson;Patricia Y Warren;Jordyn L Rosario;Cresean Hughes","http://retractionwatch.com/2019/09/06/criminology-saga-leads-to-an-expression-of-concern-and-a-correction/;https://retractionwatch.com/2023/07/20/florida-university-fires-criminology-professor-blemished-by-retractions/","Research Article;",2019-08-23,"10.1093/socpro/spz036",0,2018-03-12,"10.1093/socpro/spy003",0,"Expression of concern","+Concerns/Issues About Data;+Updated to Retraction;","No","",17.3548387096774,2019
"517",21169,"The Social Context of Latino Threat and Punitive Latino Sentiment","(SOC) Sociology;","Florida State University, USA; Northeastern University, USA;","Social Problems","Oxford Academic","United States","Eric A Stewart;Ramiro Martinez Jr;Eric P Baumer;Marc Gertz","http://retractionwatch.com/2019/09/06/criminology-saga-leads-to-an-expression-of-concern-and-a-correction/;https://retractionwatch.com/2023/07/20/florida-university-fires-criminology-professor-blemished-by-retractions/","Research Article;",2019-08-23,"10.1093/socpro/spz037",0,2015-02-07,"10.1093/socpro/spu002",0,"Expression of concern","+Concerns/Issues About Data;+Updated to Retraction;","No","",54.5161290322581,2019
"518",21105,"Biometric identification, financial inclusion and economic growth in India: does mobile penetration matter","(B/T) Business - Economics;(B/T) Technology;","Qatar Central Bank, Doha, Qatar;","Information Technology for Development","Taylor and Francis","Qatar","Saibal Ghosh","","Research Article;",2019-08-22,"10.1080/02681102.2019.1628735",0,2018-10-30,"10.1080/02681102.2018.1540390",0,"Retraction","+Duplication of Article;","No","",9.74193548387097,2019
"519",21069,"Land consolidation success in paddy fields of northern Iran: An assessment based on farmersâ satisfaction","(BLS) Agriculture;","Department of Agricultural Management and Development, Rasht Branch, Islamic Azad University, Rasht, Iran; Department of Agricultural Development, Democritus University of Thrace, Orestiada, Greece; Department of Agricultural Economics, Payame Noor University (PNU), Tehran 19395-4697, Iran;","Land Use Policy","Elsevier","Greece;Iran","Mohammad Sadegh Allahyari;Christos A Damalas;Zahra Daghighi Masouleh;Mehrdad Ghorbani","http://retractionwatch.com/2019/10/25/author-protests-as-elsevier-retracts-nine-papers-for-fake-peer-review/","Research Article;",2019-08-14,"10.1016/j.landusepol.2019.104147",0,2018-02-21,"10.1016/j.landusepol.2018.01.035",0,"Retraction","+Fake Peer Review;+Investigation by Journal/Publisher;","No","",17.7741935483871,2019
"520",21068,"Challenges for efficient land use in rice production of northern Iran: The use of modern cultivars among small-scale farmers","(BLS) Agriculture;","Young Researchers and Elite Club, Rasht Branch, Islamic Azad University, Rasht, Iran; Department of Agricultural Management and Development, Rasht Branch, Islamic Azad University, Rasht, Iran; Department of Agricultural Development, Democritus University of Thrace, Orestiada, Greece; Faculty of Agriculture and Natural Resources, University of Mohaghegh Ardabili, Iran;","Land Use Policy","Elsevier","Greece;Iran","Daryoush Ashoori;Mohammad Sadegh Allahyari;Christos A Damalas;Asghar Bagheri","http://retractionwatch.com/2019/10/25/author-protests-as-elsevier-retracts-nine-papers-for-fake-peer-review/","Research Article;",2019-08-14,"10.1016/j.landusepol.2019.104146",0,2018-05-01,"10.1016/j.landusepol.2018.04.044",0,"Retraction","+Fake Peer Review;","No","",15.4193548387097,2019
"521",21018,"Estimates of illegal and unreported seafood imports to Japan","(B/T) Business - Economics;(B/T) Government;(ENV) Environmental Sciences;(SOC) Law/Legal Issues;","IUU Risk Intelligence, Toronto, Canada; Institute for the Oceans and Fisheries, University of British Columbia, Vancouver, Canada V6T 1Z4; Department of Marine Biology, Faculty of Marine Science, King Abdulaziz University, P.O. Box: 80207, Jeddah 21589, Kingdom of Saudi Arabia;","Marine Policy","Elsevier","Canada","Ganapathiraju Pramod;Tony J Pitcher;Gopikrishna Mantha","http://retractionwatch.com/2019/01/12/weekend-reads-fishy-research-on-fishes-was-sokal-squared-misconduct-the-misuse-of-metrics/","Research Article;",2019-06-19,"10.1016/j.marpol.2019.103574",0,2017-07-06,"10.1016/j.marpol.2017.06.032",0,"Retraction","+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Retract and Replace;","No","see https://www.sciencedirect.com/science/article/pii/S0308597X1830945X?via%3Dihub;",23.4333333333333,2019
"522",20989,"Auditory (dis-)fluency triggers sequential processing adjustments","(HSC) Medicine - Otorhinolaryngology;","Department of Psychology, University of Regensburg, Regensburg, Germany; Hearing Diagnostics Limited, Edinburgh, United Kingdom;","Acta Psychologica","Elsevier","Germany;United Kingdom","Thomas Dolk;Claudia Freigang;Johanna Bogon;Gesine Dreisbach","http://retractionwatch.com/2019/08/13/doing-the-right-thing-psychology-researchers-retract-paper-three-days-after-learning-of-coding-error/","Research Article;",2019-08-05,"10.1016/j.actpsy.2019.102886",31395270,2018-09-14,"10.1016/j.actpsy.2018.08.021",30223147,"Retraction","+Doing the Right Thing;+Error in Analyses;+Unreliable Results;","No","",10.7096774193548,2019
"523",20938,"How to investigate an accused serial sexual harasser","(PHY) Statistics;(SOC) Criminology;","Department of Health Outcomes and Policy, College of Medicine, University of Florida, Gainesville, Florida; Jonathan J. Shuster, Department of Health Outcomes and Policy, College of Medicine, University of Florida, Gainesville, FL 32610; Converus Inc, Lehi, Utah;","Statistics in Medicine","Wiley","United States","Jonathan J Shuster;Mark Handler","","Research Article;",2019-07-05,"10.1002/sim.8145",30900282,2019-03-21,"10.1002/sim.8145",30900282,"Retraction","+Concerns/Issues About Results;+Error by Journal/Publisher;+Objections by Third Party;","No","",3.46666666666667,2019
"524",20852,"Spatial Crowdsourcing Quality Control Model Based on K-Anonymity Location Privacy Protection and ELM Spammer Detection","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","School of Information Engineering, Huzhou University, Qiuzhen School of Huzhou Teachers College, Huzhou, Zhejiang, China; School of Business, Huzhou University, Huzhou, Zhejiang, China; School of Information Engineering, Huzhou University, Huzhou, Zhejiang, China;","Mobile Information Systems","Hindawi","China","Mengjia Zeng;Zhaolin Cheng;Xu Huang;Bo Zheng","","Research Article;",2019-06-27,"10.1155/2019/6217839",0,2019-02-04,"10.1155/2019/2723686",0,"Retraction","+Error in Data;+Error in Results and/or Conclusions;","No","",4.76666666666667,2019
"525",20840,"Analysis and identification of beta-turn types using multinomial logistic regression and artificial neural network","(B/T) Computer Science;(B/T) Technology;","Department of Biophysics, Faculty of Basic Sciences,Tarbiat Modares University, Tehran, Iran; Department of Biostatistics, Faculty of Medical Sciences,Tarbiat Modares University, Tehran, Iran;","Bioinformatics","Oxford Academic","Iran","Mehdi Poursheikhali Asgary;Samad Jahandideh;Parviz Abdolmaleki;Anoshirvan Kazemnejad","","Research Article;",2019-06-01,"10.1093/bioinformatics/btm094",17379690,2007-12-01,"10.1093/bioinformatics/btm324",17599929,"Retraction","+Duplicate Publication through Error by Journal/Publisher;","No","",138,2019
